"ordinal","asset_id","filename","local_classification","confidence","patient_context","procedure_context","sensitive_text","external_ai_current","human_decision","reviewer","reviewed_at","notes"
"736","201356f9-f313-4927-9548-37e24f6836cb","DSC03374.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"737","4cfc7036-03ef-4864-8088-dac747e99685","DSC03434.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"738","fcc31b2c-efc8-405c-883e-021e5e826c2f","DSC06870.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"739","29b1e900-4447-4f3a-8983-ab34599dc8f4","DSC03439.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"740","bf6d0265-6fc7-4e70-ad07-a70a1d3f6c32","DSC06875.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"741","76a28c79-e022-4e17-bc66-cf783d65de33","DSC05870.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"742","2b8addd3-c51f-4ddc-8759-5442122659b3","DSC03376.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"743","7acbf067-1769-41fc-baef-554e0c9768cf","DSC06874.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"744","d3b5acd2-5097-493f-9b78-cede7eb1f5ff","DSC03360.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"745","8534bf61-3b2c-4a70-81b3-1e54f223522c","DSC03375.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"746","22385117-7c6e-41ca-afcf-b04006348d63","DSC03388.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"747","08bda945-6a6e-465f-8fde-57ee49243d43","DSC04931.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"748","83663574-13da-44df-9f39-6fc2114d2d36","DSC04943.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"749","18ba1eb8-42b7-4b03-9108-eac204ed667a","DSC03364.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"750","6e764149-22a3-47f4-b5f5-fc8db6ac0254","DSC03420.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"751","a9d455ce-7d10-413f-b16c-7d0fbc80f0b9","DSC03379.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"752","c399d3be-9e86-4800-a235-62c6e0febec2","DSC03365.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"753","2505fb84-53b9-42bb-a032-a8feaa1e4aee","DSC03389.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"754","6208ec48-c2b8-40b3-839c-0a0615d86f74","DSC03366.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"755","3b1561b2-14bd-4edc-a37f-1fbf715ab623","DSC03437.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"756","7448b9c3-87f1-4739-9cd6-9eff4ae8e03d","DSC03772.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"757","536be672-e519-47c3-9aa3-fdc4b889d3d1","DSC06876.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"758","9733e2c5-c805-4eaf-af77-f0389bc37f45","DSC03430.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"759","f72ec317-4a86-4679-99c0-4e4e253e4d1f","DSC03378.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"760","a8486be3-8ac8-44ad-bdb0-b679b96a63bb","DSC03381.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"761","59974063-2d30-49d0-8662-5baea533ec72","DSC03382.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"762","ef9df20f-4cd3-4f0d-b5b1-d2e7c4bc6114","DSC03419.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"763","78b78992-364b-47b8-a070-5b828c5bb9b9","DSC03361.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"764","e9427d11-2394-45e6-8bed-2dbe859ae83d","DSC03363.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"765","1ce8e51f-549a-49a1-9a15-4102b541edf1","DSC06883.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"766","bacd21be-64a4-4c29-b08b-8d7546398c82","DSC05869.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"767","0c8e6ab0-f26b-4428-a485-45fb4a052300","DSC03416.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"768","aa1e63f8-d5d7-4158-8c3d-b060484ea320","DSC05875.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"769","5f2d7c9b-26d5-4dff-acf6-4156f9fd458e","DSC03384.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"770","def5510e-a16a-4644-bfe7-7bc2f398f06f","DSC03380.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"771","998a2975-845a-48c1-930e-87323b51c5a4","DSC05874.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"772","f0bc80e2-e5bc-4ccb-9371-812dfc62079b","DSC03367.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"773","3a8c94a8-93c6-4360-8a45-06008c6da445","DSC03418.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"774","a8021072-b316-4dff-b891-be7086a74e42","DSC03377.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"775","8a7f2f58-863f-4a11-b05a-d03bc01d0251","DSC03397.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"776","07f04fb6-64c4-46ee-b64b-06511440ea07","DSC03417.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"777","bcaae99f-288e-4e7d-9e4b-9dd0be3726ba","DSC01743.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"778","d4862caf-eab6-4ab5-a12d-1a5e517ab840","DSC05879.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"779","5068ff37-2401-47fd-a062-f25067187eae","DSC05880.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"780","5a4556a9-4088-4627-9ede-f8ac89a35ca2","DSC03368.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"781","21f706e1-a623-4802-ba58-e46b492363e9","DSC06881.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"782","002b4ba0-ad93-42ac-9964-c6caddc81342","DSC05871.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"783","11e37bd4-765d-498f-a2ec-b45087ee94f6","DSC05877.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"784","84b0e189-9c30-4f0d-9c42-7d596ff8a15c","DSC01741.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"785","3512e388-14e9-40d7-bc00-5e07eaa191bc","DSC03373.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"786","e642067f-3f64-4fed-8d79-1af4cadec2af","DSC01740.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"787","3fd9f678-2a2c-4d70-ab5b-679b647b9041","DSC03362.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"788","1cf4c349-673a-48a6-8bb4-1193e3f6379d","DSC05876.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"789","0260a986-3b66-42c6-9ec6-d6cc50a56584","DSC05881.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"790","21c46d8b-7a26-4418-8a35-a270ce6af466","DSC01738.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"791","795dc075-bac3-494c-aa2f-83e634f45009","DSC05878.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"792","811b3783-8b55-4537-a825-435967910f23","DSC01742.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"793","892ba1a4-4ef2-42de-ae6f-e3aa606ec621","DSC01739.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"794","07ad553b-8d55-46ba-94b8-c8aae80a137d","DSC03385.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"795","2ca28a07-9fdc-4ae9-a641-cade2dbd3392","DSC03386.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"796","1a31c39e-82d2-4772-85a7-eb9e2df441a0","DSC05873.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"797","1777e851-3897-4dd8-a7a2-5a571a27b610","DSC03370.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"798","5ba04d15-15c5-45ef-bf9b-3e723e1b8360","DSC01735.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"799","6b99dc23-0bdb-48d8-a4ff-5cc86125036f","DSC03371.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"800","271e8558-5ec5-4f21-b42b-9471caba38ed","DSC01737.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"801","4628b0be-3673-4ed5-8a16-bc21504bcd59","DSC01736.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"802","f01fa709-1c2f-4348-b9f2-524c6f926292","DSC03372.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"803","37fac28d-7dfc-4450-b6dd-27f671294102","DSC02363.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"804","51c00876-f48d-47db-b5eb-ef73195233bc","DSC03369.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"805","50c76ff9-37a9-475b-9349-189ebff852dc","DSC02362.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"806","ba9ab263-678f-4509-9f58-d03137182795","DSC02364.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"807","5743c35e-6cc2-49a5-9d14-e0c47002cd6b","DSC08093.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
"808","c7037f6d-6f5f-4c0e-97cf-1d0ca55c1f20","DSC08096.JPG","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T07:37:53.951826Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 664-880."
