"ordinal","asset_id","filename","local_classification","confidence","patient_context","procedure_context","sensitive_text","external_ai_current","human_decision","reviewer","reviewed_at","notes"
"205","4d5a515f-d131-456a-a7cf-d348ab44b399","IMG_0489.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"206","b973fd30-9eaf-4936-a2f6-2a4cff4998bd","IMG_0490.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"207","954bd4f4-a0b3-4a9a-a467-45ac1d68506b","IMG_0568.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"208","a208ad93-c509-4dac-abf7-09272a38a80c","IMG_2343.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"209","8710b812-ff55-46df-9530-91418de1ebbb","IMG_0987.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"210","75f7a92c-3fa5-4983-a677-52ac26e5e28e","IMG_1452.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"211","2d317c8f-bcae-4a17-8546-8a47ca698f39","IMG_4124.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"212","1322967a-afc8-40c0-920f-640de48e86c8","IMG_9767.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"213","387f79f1-2c5a-4e34-88f3-c3d0e9740689","IMG_3561.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"214","fd3b8667-8020-4ebb-bce3-beb2e770830c","IMG_0551.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"215","54a65033-c1bf-4dce-8de8-022127d86f5f","IMG_0606.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"216","0a05ddcf-4395-4874-acc9-291fec503ba6","IMG_0614.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"217","88b6cda4-2b90-41bc-a92d-0876638e4b59","IMG_3962.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"218","536d7e2b-0676-4ed7-9946-0a326571b417","IMG_3966.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"219","98c6d682-6fd6-4287-bf5d-f618d13cad1f","IMG_0965.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"220","3ccbbe16-cfe2-4de3-8bd5-108d3fadf2fb","IMG_0602.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"221","1a7a9485-c7d2-4898-b194-75b38d1d5253","IMG_0541.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"222","9a4957bd-61bf-47dd-bd68-1debda5018eb","IMG_1253.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"223","3028b9d2-fc5d-46ca-bff3-4830bc2916ea","IMG_3563.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"224","f47a64b3-b270-4d4d-80c3-8c9a314d8191","IMG_7173.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"225","7f5a40c3-2819-40b7-b884-dbd53389d041","IMG_0549.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"226","c94f6935-57f1-4eb6-9347-629426ef871a","IMG_0619.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"227","a08732c5-646a-4bbd-a0f0-efaf951e14fa","IMG_0624.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"228","6f11769a-d3d2-4bd7-b18a-c8f9399a3eac","IMG_1364.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"229","c8027745-f59a-4aa6-a4e2-ea72c8c7b8e2","IMG_1375.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"230","8d19bcc5-c39f-4a87-bd04-0fb78cf72970","IMG_0946.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"231","15056e1f-b6fa-4250-8ad7-8ff1f1e4ea36","IMG_0580.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"232","86e050e1-3c3e-4b83-a24b-580b76fdc63c","IMG_1248.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"233","28f86dbf-4a05-47fd-9ee4-17ab89c06946","IMG_0943.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"234","f544327c-9f24-48f9-afb3-e907d60daccc","IMG_0587.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"235","7dce2e56-e9d4-4d3a-a891-febe2857824f","IMG_9769.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"236","63cb74a5-292b-40ed-9a13-ce460b6e99ef","IMG_1968.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"237","abcb444f-26c4-49e3-ac25-dde5d84ea7d4","IMG_1006.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"238","93d3e053-8655-48fb-bb87-ce9242dac370","IMG_2944.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"239","5a8e8684-13bf-443e-8f56-1770363415a8","IMG_2981.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"240","89b95011-63b5-48aa-8f1c-287a641d1de1","IMG_3423.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"241","2483bfdc-b784-4d40-a81a-6096621ecafe","IMG_2935.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"242","7e481ce8-e5a7-4cb1-8387-738bc069b947","IMG_0919.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"243","c02e2a44-19cc-49bf-98c5-94182a4f0abf","IMG_0480.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"244","e3901b52-e942-4d86-a7e5-64aa92551826","IMG_1451.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"245","98957632-1d80-4d61-90f7-dc004bbe9141","IMG_0945.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"246","f0130ba9-a3aa-401b-8481-dadbb6269ed2","IMG_0583.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"247","a9e73a7c-e30b-498c-8c05-6a502934da80","IMG_1254.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"248","5fa9f8bc-4895-45fd-9bc0-b31629391929","IMG_9745.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"249","4d163d2e-f52c-4e6c-a19a-ca46bd830c22","IMG_4103.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"250","b85cafa1-64e1-4ad5-a5a4-5a8eb408847e","IMG_1232.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"251","02fdd38f-3936-44d1-a724-5f9cc8968993","IMG_0582.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"252","589e6d88-75d9-4034-8cbc-cbdc690fa629","IMG_1158.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"253","930417e8-24c9-4d51-9d30-ce4da96638df","IMG_0620.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"254","d9772982-8b7a-4ae0-a4a8-94c5e66fd9aa","IMG_3422.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"255","de319575-dabd-46dd-8e09-9d4ce45766fb","copy_2D1D467F-2D77-4478-B8C7-A1A63EB1A341.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"256","a9c26640-5852-4335-8b8f-098e661fa1d6","IMG_3573.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"257","8312c2c1-aedc-4878-92d3-f0c9959247be","IMG_2336.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"258","717c2844-6a84-4633-8dcb-ae88f219dd71","IMG_0917.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"259","9f3d3adb-55ee-4ed6-97c7-56a73da13786","IMG_3572.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"260","feb6a521-7f25-4603-a8d6-e0ba9ad0cbcc","IMG_0574.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"261","d7a2029b-7694-47dc-8fff-b7fb81f05cda","IMG_1427.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"262","794d999e-17e2-4b6e-82a6-029100a4cc35","IMG_0996.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"263","2c6487ea-371c-4c44-9fb5-4c61b2739840","IMG_0557.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"264","522d6dd1-bf00-4c2a-b652-78a3dc18ac74","IMG_0563.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"265","9837e1e2-b27e-44d5-b777-a7061b4f5257","IMG_1150.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"266","cbd5f9dc-87c9-47d1-a851-5db741c85029","IMG_3585.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"267","b9f794aa-e080-4356-9cf9-eef45cc6b315","IMG_1933.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"268","b1f2b1be-5bee-401e-a1b4-cd96dd853de5","IMG_3375.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"269","dabb2e89-f4a0-4bf0-83f7-c5d0323fafd2","IMG_1352.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"270","d1074de3-c8a0-406c-a179-8846698e2618","IMG_3200.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"271","ca647f68-f759-4d9a-bd7a-b1e9370776bc","IMG_3405.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"272","faab55e0-f8c7-4fed-a805-acdb58161946","IMG_0948.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"273","b9fe6721-60a0-4c2f-bd45-d70b014c7b31","IMG_0482.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"274","c32bf5bd-cf7d-4aa7-8d5d-41915f44061c","IMG_3483.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"275","f63cc53f-dd60-4693-abc4-f6ccd9656aec","IMG_0555.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"276","c6ad1ffa-f7e8-4838-bd61-0fb90fa83917","IMG_0953.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"277","da880ede-7a3f-4415-8128-890c1f6de365","IMG_1445.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"278","23472f0a-833a-4367-8762-1dc777269501","IMG_7165.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
