"ordinal","asset_id","filename","local_classification","confidence","patient_context","procedure_context","sensitive_text","external_ai_current","human_decision","reviewer","reviewed_at","notes"
"373","7ed9733e-89cb-49e4-a0a8-68c811f2f9ec","IMG_1950.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"374","f3e8f896-766c-404a-8d3b-855b8bfeadce","IMG_2123.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"375","a3f5fa8b-40ce-439e-a4f7-1c39d987e627","IMG_3420.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"376","3a3f803d-35d3-444f-9c87-93765544c840","IMG_3197.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"377","a96d5a81-78e2-4175-9a1d-896355e2eec9","IMG_0957.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"378","da98814e-89de-4c55-92f9-1a0b26853d83","IMG_0951.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"379","e14590a2-6c4d-4ce8-ab28-0d7afed9a6bf","IMG_2941.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"380","6e291453-d01b-4cb7-854b-af1252daa16b","IMG_4616.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"381","67112db8-002f-4ec2-aa7d-d1eb56b7264a","IMG_2954.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"382","1d620b66-c8a8-4eea-9341-d2e0434673b1","IMG_0591.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"383","99e8772c-d425-4260-81ff-bb5a306e901f","IMG_2344.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"384","a4460c10-7473-4287-8d87-a283f6464b1c","IMG_0566.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"385","98bff350-93e8-4387-b8bd-30eda756c173","IMG_2953.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"386","b961fffb-8539-4112-85e1-c79c5061eca9","IMG_2965.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"387","5171a33c-20b6-47b5-8d71-e13c641b4ed9","IMG_3419.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"388","6717d6ad-f58e-4224-bc6a-06690a1300d8","IMG_0995.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"389","11ee1d16-caa2-4cd4-97db-f352ea721fc8","IMG_4621.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"390","a509093d-278c-4df9-8c5c-8db79c3772a1","IMG_4606.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"391","9c04c287-bfed-455d-ae6d-98f7b1338f90","IMG_1463.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"392","08673852-7e9c-4ee3-a1aa-952e3a35fd4c","IMG_3392.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"393","d96677bf-6be7-4d8f-ae70-a524e4b452e7","IMG_3202.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"394","2e7d51e0-4fd4-4f83-a939-afbc45116a6d","IMG_2929.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"395","8f900c28-2123-4f45-ba4d-da2b06a9d627","IMG_3395.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"396","d1b5cf10-123b-43ed-b17f-482934d473d2","IMG_1357.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"397","2a84a6db-ab99-449a-b55b-5e751e9425b0","IMG_4618.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"398","f41969d7-7dac-43d3-b655-6c49977143ab","IMG_2125.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"399","3829debc-4439-4212-8780-0f4e46ca31fa","IMG_1363.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"400","b13b7506-8d3c-4b1f-812e-40664557f66b","IMG_3398.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"401","14b487fa-cf1f-4d14-9082-a3538dd89beb","IMG_3959.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"402","1b6eaac5-fc96-48c9-865b-dcb5d01db500","IMG_4107.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"403","5b835b8b-688b-4075-b346-3ed3db1b66dd","IMG_3961.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"404","c2b00dfb-e7a5-4436-98b7-9606eef9ea9b","IMG_4104.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"405","9201dacc-6c54-44d0-9a06-aef3d55f919e","IMG_3485.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"406","b1e6a644-b467-4867-af4f-66b60717ea38","IMG_0528.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"407","d2aa832f-8b0b-48a7-9c34-366b5c092ba7","IMG_6382.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"408","b3bb38d1-a283-40f1-bb54-cfd48f0fdcb9","IMG_3964.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"409","64ea4504-f1ef-4e15-8578-8eda0dfff59c","IMG_1146.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"410","f6ceae16-4576-4d02-9098-5de661f1b824","IMG_1939.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"411","72e78149-1232-4ef1-9c79-888fa523109c","IMG_4608.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"412","d10c03d6-b2bc-4ccd-a313-ded460a413e3","IMG_4842.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"413","b367d7ff-af29-47ab-980a-59feb2f5aaf0","IMG_3393.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"414","82d7ffd3-b2b7-40bd-ab2d-cef67163e944","IMG_0625.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"415","6bf8210f-893d-481c-a535-aee954f5cf78","IMG_2976.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"416","7dffd7ae-a1f3-467f-9d96-a0f0aa7696b5","IMG_1934.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"417","7a21e729-4445-45d5-b5e1-facd583cd580","IMG_2973.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"418","e8f7ce20-661b-4e6b-a128-d5b134a3e41d","IMG_3482.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"419","235916bc-b4f9-42b9-845d-c7eeea3e15b0","IMG_3484.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"420","fbfe0bdf-bb73-49f1-883d-3c7043878355","IMG_1231.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"421","f1376392-7dfd-438c-9127-60b1e641c2b4","IMG_4121.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"422","86d0116e-0fc0-49e8-93d1-f5549b89b175","IMG_0537.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"423","df817eac-fbf8-46bd-9817-940e66de50b3","IMG_1388.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"424","42ab3ac5-bd97-4aa2-bace-4e23f39cccbf","IMG_1355.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"425","f7c98624-54db-4088-95cb-2f16970b01ba","IMG_1244.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"426","fa58dc24-da69-488e-ad5f-a4566629a7b8","IMG_2939.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"427","03a5ce9d-a716-4bfd-bcc0-522ba8e05a56","IMG_7168.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"428","5f0cd5bb-b464-49ee-a64d-6daf55b68de9","IMG_1361.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"429","30b12f6b-f7fd-4046-bf4e-bb2b1df8bd7f","IMG_3574.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"430","392db633-9400-4fee-b4cd-b65658bee265","IMG_2932.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"431","13153481-9560-4bfb-8231-bda0f51ccce6","IMG_3582.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"432","a1f5685e-e72a-4535-8ff9-2d11644060d1","IMG_3418.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"433","35e8548a-a6fb-4302-a337-da6c36333292","IMG_1949.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"434","b0b6ba87-ef2b-4182-8df7-90b95d12b1f3","IMG_2934.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"435","d9f3f4b6-8d00-40b4-9586-519796b881ee","IMG_1951.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"436","560457e8-060b-4b22-84f5-44344ad66a36","IMG_1431.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"437","0142e25c-f4d6-4c37-87dd-b09aab2c8cc4","IMG_7171.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"438","40c39595-e6f3-47dc-839b-e07cee52d5f2","IMG_0964.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"439","157614a3-839d-470f-bc0a-989aac1cf006","IMG_3421.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"440","e5ab0735-566c-4bd3-b90f-9b822e6446c7","IMG_1362.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"441","2d766a56-3364-4a52-8e5c-c40c8f4a49fa","IMG_1156.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"442","0c94b112-8e22-4da3-a436-9af2831e937a","IMG_4122.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"443","c91efd4b-e2a5-4e59-9f94-34296fcf0249","IMG_4846.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"444","4abc2325-e877-4a42-83c2-93097aa492a3","IMG_2131.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
