asset_id,filename,rule_id,state,severity
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,TREATMENT_ANATOMY,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,TREATMENT_CLINICAL_OBSERVATION,PASS_WITH_UNCERTAINTY,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,ACTION_CLINICAL_OBSERVATION,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,RELATIONSHIP_INTEGRITY,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,ENVIRONMENT_NARRATIVE,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,CINEMATOGRAPHY_COMPOSITION,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,GLOBAL_STRUCTURED_FACTS,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,NARRATIVE_CLAIMS,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,TRANSCRIPT_VISUAL,NOT_APPLICABLE,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,OCR_VISUAL,PASS_WITH_UNCERTAINTY,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,MARKETING_VISIBLE_CONTENT,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,SEARCH_REPRESENTATION,INCOMPLETE,P2
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,IDENTITY_PROVENANCE,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,LOCKED_LAYER_ARCHITECTURE,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,TEMPORAL_STRUCTURE,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,PEOPLE_ROLE,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,PEOPLE_ACTION,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,PEOPLE_APPEARANCE,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,ACTION_ANATOMY,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,TREATMENT_ACTION,PASS_WITH_UNCERTAINTY,P2
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,TREATMENT_ANATOMY,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,TREATMENT_CLINICAL_OBSERVATION,PASS_WITH_UNCERTAINTY,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,ACTION_CLINICAL_OBSERVATION,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,RELATIONSHIP_INTEGRITY,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,ENVIRONMENT_NARRATIVE,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,CINEMATOGRAPHY_COMPOSITION,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,GLOBAL_STRUCTURED_FACTS,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,NARRATIVE_CLAIMS,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,TRANSCRIPT_VISUAL,PASS_WITH_UNCERTAINTY,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,OCR_VISUAL,PASS_WITH_UNCERTAINTY,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,MARKETING_VISIBLE_CONTENT,PASS,
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,SEARCH_REPRESENTATION,INCOMPLETE,P2
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,IDENTITY_PROVENANCE,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,LOCKED_LAYER_ARCHITECTURE,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,TEMPORAL_STRUCTURE,PASS,
