asset_id,filename,layer_id,semantic_state,processing_status,assertion_count,evidence_count,review_status,analysis_run
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,RELATIONSHIPS,OBSERVED,COMPLETE,3,3,PENDING,35eb23b0-ac29-5ef7-9e80-670eaea3f463
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,CLINICAL_VISUAL_OBSERVATIONS,OBSERVED,COMPLETE,1,1,PENDING,35eb23b0-ac29-5ef7-9e80-670eaea3f463
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,ENVIRONMENT,OBSERVED,COMPLETE,1,1,PENDING,35eb23b0-ac29-5ef7-9e80-670eaea3f463
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,CINEMATOGRAPHY,OBSERVED,COMPLETE,3,3,PENDING,35eb23b0-ac29-5ef7-9e80-670eaea3f463
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,COMPOSITION,OBSERVED,COMPLETE,2,2,PENDING,35eb23b0-ac29-5ef7-9e80-670eaea3f463
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,SPEECH_TRANSCRIPT_AUDIO,OBSERVED,COMPLETE,4,1,PENDING,15e3e026-62db-563e-9200-ef9cd42ef56b
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,OCR_VISIBLE_TEXT,UNKNOWN,COMPLETE,1,0,PENDING,214a1421-463c-5785-be4c-ec01abd49c57
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,MARKETING_CONTENT_USAGE,OBSERVED,COMPLETE,2,2,PENDING,35eb23b0-ac29-5ef7-9e80-670eaea3f463
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,SEMANTIC_NARRATIVE,OBSERVED,COMPLETE,1,1,PENDING,d39ffda1-a056-5740-bd05-4289ba970005
47611c6d-7923-42a4-87b6-c2a416a90f5c,IMG_1148.MP4,SEARCH_EMBEDDINGS,OBSERVED,COMPLETE,1,1,PENDING,35eb23b0-ac29-5ef7-9e80-670eaea3f463
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,ASSET_IDENTITY_PROVENANCE,OBSERVED,COMPLETE,1,1,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,GLOBAL_ASSET_UNDERSTANDING,OBSERVED,COMPLETE,1,1,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,TEMPORAL_SCENE_STRUCTURE,OBSERVED,COMPLETE,1,1,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,PEOPLE_ROLES,OBSERVED,COMPLETE,3,3,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,PERSON_APPEARANCE,OBSERVED,COMPLETE,4,4,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,ANATOMY,OBSERVED,COMPLETE,3,3,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,TREATMENT_PROCEDURE,OBSERVED,COMPLETE,3,3,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,ACTIONS_EVENTS,OBSERVED,COMPLETE,1,1,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,RELATIONSHIPS,OBSERVED,COMPLETE,3,3,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,CLINICAL_VISUAL_OBSERVATIONS,OBSERVED,COMPLETE,2,2,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,ENVIRONMENT,OBSERVED,COMPLETE,1,1,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,CINEMATOGRAPHY,OBSERVED,COMPLETE,3,3,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,COMPOSITION,OBSERVED,COMPLETE,2,2,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,SPEECH_TRANSCRIPT_AUDIO,UNKNOWN,COMPLETE,4,1,PENDING,ad4dec2e-9b67-5f91-8061-06062b093de9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,OCR_VISIBLE_TEXT,UNKNOWN,COMPLETE,1,0,PENDING,d37bc28a-c775-5a32-a235-34ca0a74c64e
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,MARKETING_CONTENT_USAGE,OBSERVED,COMPLETE,3,3,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,SEMANTIC_NARRATIVE,OBSERVED,COMPLETE,1,1,PENDING,52ccb786-2d21-54f6-b6f6-27713c6f27c4
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,SEARCH_EMBEDDINGS,OBSERVED,COMPLETE,1,1,PENDING,80037d6c-d888-5570-94d8-b8f29d2607d9
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,ASSET_IDENTITY_PROVENANCE,OBSERVED,COMPLETE,1,1,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,GLOBAL_ASSET_UNDERSTANDING,OBSERVED,COMPLETE,1,1,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,TEMPORAL_SCENE_STRUCTURE,OBSERVED,COMPLETE,1,1,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,PEOPLE_ROLES,OBSERVED,COMPLETE,2,2,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,PERSON_APPEARANCE,OBSERVED,COMPLETE,4,4,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,ANATOMY,OBSERVED,COMPLETE,3,3,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,TREATMENT_PROCEDURE,UNKNOWN,COMPLETE,1,0,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,ACTIONS_EVENTS,OBSERVED,COMPLETE,2,2,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,RELATIONSHIPS,OBSERVED,COMPLETE,3,3,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,CLINICAL_VISUAL_OBSERVATIONS,OBSERVED,COMPLETE,1,1,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,ENVIRONMENT,OBSERVED,COMPLETE,1,1,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,CINEMATOGRAPHY,OBSERVED,COMPLETE,3,3,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,COMPOSITION,OBSERVED,COMPLETE,2,2,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,SPEECH_TRANSCRIPT_AUDIO,OBSERVED,COMPLETE,4,1,PENDING,aadcf848-f4ef-5e14-97aa-a006ea38d08e
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,OCR_VISIBLE_TEXT,UNKNOWN,COMPLETE,1,0,PENDING,129a0224-0291-500d-a3f1-077ba7d08efa
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,MARKETING_CONTENT_USAGE,OBSERVED,COMPLETE,2,2,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,SEMANTIC_NARRATIVE,OBSERVED,COMPLETE,1,1,PENDING,7eeedb2f-5c67-554e-96c6-8538fe7627ea
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,SEARCH_EMBEDDINGS,OBSERVED,COMPLETE,1,1,PENDING,700fb658-52a2-54c0-913e-19e7be7f6e3c
